GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A024R4F4	POLD1	involved_in	GO:0006287	base-excision repair, gap-filling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52431|ensembl:ENSMUSP00000039776	9606	Ensembl		P
UniProtKB	A0A024R4Z6	SSRP1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024R4Z6	SSRP1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024R562	BAD	involved_in	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61337|ensembl:ENSMUSP00000025910	9606	Ensembl		P
UniProtKB	A0A024R5D7	POLD4	involved_in	GO:0000731	DNA synthesis involved in DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007218	9606	InterPro		P
UniProtKB	A0A024R5E6	MAP3K11	involved_in	GO:0007254	JNK cascade	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q66HA1|ensembl:ENSRNOP00000028185	9606	Ensembl		P
UniProtKB	A0A024R5G2	IL18BP	involved_in	GO:0070301	cellular response to hydrogen peroxide	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F7F5P4|ensembl:ENSRNOP00000027301	9606	Ensembl		P
UniProtKB	A0A024R5H1	FOLR1	involved_in	GO:0031103	axon regeneration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35846|ensembl:ENSMUSP00000102598	9606	Ensembl		P
UniProtKB	A0A024R5N5	UCP2	involved_in	GO:0034198	cellular response to amino acid starvation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56500|ensembl:ENSRNOP00000024156	9606	Ensembl		P
UniProtKB	A0A024R5Z3	SMAD3	involved_in	GO:0007254	JNK cascade	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BUN5|ensembl:ENSMUSP00000034973	9606	Ensembl		P
UniProtKB	A0A024R632	KIF22	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003583	9606	InterPro		P
UniProtKB	A0A024R656	RAD51L1	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030548	9606	InterPro		P
UniProtKB	A0A024R656	RAD51L1	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020588|InterPro:IPR030548	9606	InterPro		P
UniProtKB	A0A024R658	ZFP36L1	involved_in	GO:0038066	p38MAPK cascade	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23950|ensembl:ENSMUSP00000021552	9606	Ensembl		P
UniProtKB	A0A024R658	ZFP36L1	involved_in	GO:0071472	cellular response to salt stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23950|ensembl:ENSMUSP00000021552	9606	Ensembl		P
UniProtKB	A0A024R669	MNAT1	involved_in	GO:0006289	nucleotide-excision repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004575	9606	InterPro		P
UniProtKB	A0A024R688	MNAT1	involved_in	GO:0006289	nucleotide-excision repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004575	9606	InterPro		P
UniProtKB	A0A024R6A3	PSEN1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49769|ensembl:ENSMUSP00000098786	9606	Ensembl		P
UniProtKB	A0A024R6H5	MLH3	involved_in	GO:0006298	mismatch repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013507|InterPro:IPR014790|InterPro:IPR028830|InterPro:IPR038973	9606	InterPro		P
UniProtKB	A0A024R6H5	MLH3	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024R6L5	TDP1	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010347	9606	InterPro		P
UniProtKB	A0A024R6L5	TDP1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024R6L5	TDP1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024R6R4	MMP2	involved_in	GO:0014012	peripheral nervous system axon regeneration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P33436|ensembl:ENSRNOP00000022679	9606	Ensembl		P
UniProtKB	A0A024R6R4	MMP2	involved_in	GO:0071498	cellular response to fluid shear stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P33436|ensembl:ENSRNOP00000022679	9606	Ensembl		P
UniProtKB	A0A024R6R4	MMP2	involved_in	GO:0034614	cellular response to reactive oxygen species	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P33434|ensembl:ENSMUSP00000034187	9606	Ensembl		P
UniProtKB	A0A024R7B7	CDC37	involved_in	GO:0098779	positive regulation of mitophagy in response to mitochondrial depolarization	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61081|ensembl:ENSMUSP00000019615	9606	Ensembl		P
UniProtKB	A0A024R7C0	KEAP1	involved_in	GO:0034599	cellular response to oxidative stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2X8|ensembl:ENSMUSP00000131029	9606	Ensembl		P
UniProtKB	A0A024R7G8	RAD23A	involved_in	GO:0006289	nucleotide-excision repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004806|InterPro:IPR015360|InterPro:IPR036353	9606	InterPro		P
UniProtKB	A0A024R7G8	RAD23A	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024R7G8	RAD23A	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024R7G8	RAD23A	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54726|ensembl:ENSMUSP00000105383	9606	Ensembl		P
UniProtKB	A0A024R7G8	RAD23A	involved_in	GO:0006289	nucleotide-excision repair	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001350751	9606	UniProt		P
UniProtKB	A0A024R7G8	RAD23A	involved_in	GO:0033554	cellular response to stress	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025328	9606	UniProt		P
UniProtKB	A0A024R7J0	PRKACA	involved_in	GO:0070417	cellular response to cold	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P05132|ensembl:ENSMUSP00000005606	9606	Ensembl		P
UniProtKB	A0A024R7R0	RAP80	involved_in	GO:0006302	double-strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR038868	9606	InterPro		P
UniProtKB	A0A024R7R0	RAP80	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006642	9606	InterPro		P
UniProtKB	A0A024R7R0	RAP80	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024R7R0	RAP80	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024R7S2	RAP80	involved_in	GO:0006302	double-strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR038868	9606	InterPro		P
UniProtKB	A0A024R7S2	RAP80	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006642	9606	InterPro		P
UniProtKB	A0A024R7S2	RAP80	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024R7S2	RAP80	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024R7V4	PENK	involved_in	GO:0034599	cellular response to oxidative stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P04094|ensembl:ENSRNOP00000011892	9606	Ensembl		P
UniProtKB	A0A024R813	EYA1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024R813	EYA1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024R819	NUDT1	involved_in	GO:0042262	DNA protection	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003563	9606	InterPro		P
UniProtKB	A0A024R858	NUDT1	involved_in	GO:0042262	DNA protection	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003563	9606	InterPro		P
UniProtKB	A0A024R8E2	ABL1	involved_in	GO:0034976	response to endoplasmic reticulum stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9PT20|ensembl:ENSRNOP00000044534	9606	Ensembl		P
UniProtKB	A0A024R8E2	ABL1	involved_in	GO:0034599	cellular response to oxidative stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9PT20|ensembl:ENSRNOP00000044534	9606	Ensembl		P
UniProtKB	A0A024R8M9	RECQL5	involved_in	GO:1990414	replication-born double-strand break repair via sister chromatid exchange	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VID5|ensembl:ENSMUSP00000021097	9606	Ensembl		P
UniProtKB	A0A024R8Q2	FLJ35220	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007581	9606	InterPro		P
UniProtKB	A0A024R8W1	C17orf70	involved_in	GO:0036297	interstrand cross-link repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029251	9606	InterPro		P
UniProtKB	A0A024R906	DDR2	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F7EVN7|ensembl:ENSRNOP00000003901	9606	Ensembl		P
UniProtKB	A0A024R906	DDR2	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B1WC09|ensembl:ENSRNOP00000003901	9606	Ensembl		P
UniProtKB	A0A024R9C8	TP53INP1	involved_in	GO:0071447	cellular response to hydroperoxide	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QXE4|ensembl:ENSMUSP00000029865	9606	Ensembl		P
UniProtKB	A0A024R9G3	DERL1	involved_in	GO:0034620	cellular response to unfolded protein	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99J56|ensembl:ENSMUSP00000022993	9606	Ensembl		P
UniProtKB	A0A024R9I5	SLC12A6	involved_in	GO:0071477	cellular hypotonic salinity response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030364	9606	InterPro		P
UniProtKB	A0A024R9J6	C8orf36	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026846	9606	InterPro		P
UniProtKB	A0A024R9K8	SLC12A6	involved_in	GO:0071477	cellular hypotonic salinity response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030364	9606	InterPro		P
UniProtKB	A0A024R9N2	FANCC	involved_in	GO:0036297	interstrand cross-link repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000686	9606	InterPro		P
UniProtKB	A0A024R9N2	FANCC	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024R9N2	FANCC	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024R9N2	FANCC	involved_in	GO:0019430	removal of superoxide radicals	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P50652|ensembl:ENSMUSP00000124406	9606	Ensembl		P
UniProtKB	A0A024R9N2	FANCC	involved_in	GO:0006289	nucleotide-excision repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P50652|ensembl:ENSMUSP00000124406	9606	Ensembl		P
UniProtKB	A0A024R9N2	FANCC	involved_in	GO:0034599	cellular response to oxidative stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P50652|ensembl:ENSMUSP00000124406	9606	Ensembl		P
UniProtKB	A0A024R9Q9	PPARGC1A	involved_in	GO:0034599	cellular response to oxidative stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O70343|ensembl:ENSMUSP00000117040	9606	Ensembl		P
UniProtKB	A0A024R9R7	INOC1	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031047	9606	InterPro		P
UniProtKB	A0A024R9R7	INOC1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024R9R7	INOC1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024R9R7	INOC1	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001453781	9606	UniProt		P
UniProtKB	A0A024R9U8	HUWE1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024R9U8	HUWE1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024R9W5	HUWE1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024R9W5	HUWE1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024R9Y3	HUWE1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024R9Y3	HUWE1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024RA52	PSMA2	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9606	UniProt		P
UniProtKB	A0A024RAL0	XRCC4	involved_in	GO:0006302	double-strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009089|InterPro:IPR010585	9606	InterPro		P
UniProtKB	A0A024RAL0	XRCC4	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024RAL0	XRCC4	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024RAP0	XRCC4	involved_in	GO:0006302	double-strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009089|InterPro:IPR010585	9606	InterPro		P
UniProtKB	A0A024RAP0	XRCC4	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024RAP0	XRCC4	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024RAP4	POLK	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001126|InterPro:IPR006642|InterPro:IPR017961|InterPro:IPR036775	9606	InterPro		P
UniProtKB	A0A024RAP4	POLK	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024RAP4	POLK	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024RAP4	POLK	involved_in	GO:0006281	DNA repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUG2|ensembl:ENSMUSP00000022172	9606	Ensembl		P
UniProtKB	A0A024RAP4	POLK	involved_in	GO:0006301	postreplication repair	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026809	9606	UniProt		P
UniProtKB	A0A024RAQ8	XRCC4	involved_in	GO:0006302	double-strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009089|InterPro:IPR010585	9606	InterPro		P
UniProtKB	A0A024RAQ8	XRCC4	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024RAQ8	XRCC4	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024RAV2	RECQL	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018982	9606	InterPro		P
UniProtKB	A0A024RAY5	MAP3K12	involved_in	GO:0007254	JNK cascade	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027257	9606	InterPro		P
UniProtKB	A0A024RAZ8	SMUG1	involved_in	GO:0006284	base-excision repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039134	9606	InterPro		P
UniProtKB	A0A024RAZ8	SMUG1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024RAZ8	SMUG1	involved_in	GO:0006284	base-excision repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q811Q1|ensembl:ENSRNOP00000069685	9606	Ensembl		P
UniProtKB	A0A024RAZ8	SMUG1	involved_in	GO:0006281	DNA repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q811Q1|ensembl:ENSRNOP00000069685	9606	Ensembl		P
UniProtKB	A0A024RB24	SLC39A5	involved_in	GO:0034224	cellular response to zinc ion starvation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D856|ensembl:ENSMUSP00000131736	9606	Ensembl		P
UniProtKB	A0A024RBJ5	RAD9B	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007268	9606	InterPro		P
UniProtKB	A0A024RBN9	RAD9B	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007268|InterPro:IPR026584	9606	InterPro		P
UniProtKB	A0A024RBN9	RAD9B	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026584	9606	InterPro		P
UniProtKB	A0A024RBW1	FANCB	involved_in	GO:0036297	interstrand cross-link repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033333	9606	InterPro		P
UniProtKB	A0A024RC34	RBBP8	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033594	9606	InterPro		P
UniProtKB	A0A024RC34	RBBP8	involved_in	GO:0010792	DNA double-strand break processing involved in repair via single-strand annealing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033594	9606	InterPro		P
UniProtKB	A0A024RC34	RBBP8	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013882	9606	InterPro		P
UniProtKB	A0A024RC34	RBBP8	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024RC34	RBBP8	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024RCM1	MSH5	involved_in	GO:0006298	mismatch repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000432|InterPro:IPR007696|InterPro:IPR007861|InterPro:IPR011184|InterPro:IPR045076	9606	InterPro		P
UniProtKB	A0A024RCN2	MSH5	involved_in	GO:0006298	mismatch repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000432|InterPro:IPR007696|InterPro:IPR007861|InterPro:IPR011184|InterPro:IPR045076	9606	InterPro		P
UniProtKB	A0A024RCV6	MSH5	involved_in	GO:0006298	mismatch repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000432|InterPro:IPR007696|InterPro:IPR007861|InterPro:IPR011184|InterPro:IPR045076	9606	InterPro		P
UniProtKB	A0A024RCV8	MSH5-SAPCD1	involved_in	GO:0006298	mismatch repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000432|InterPro:IPR007696|InterPro:IPR007861|InterPro:IPR011184|InterPro:IPR045076	9606	InterPro		P
UniProtKB	A0A024RCV8	MSH5-SAPCD1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024RCV8	MSH5-SAPCD1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024RCV8	MSH5-SAPCD1	involved_in	GO:0006298	mismatch repair	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000146905	9606	UniProt		P
UniProtKB	A0A024RCW6	PPARD	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35396|ensembl:ENSMUSP00000002320	9606	Ensembl		P
UniProtKB	A0A024RCX5	CDKN1A	involved_in	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P39689|ensembl:ENSMUSP00000156559	9606	Ensembl		P
UniProtKB	A0A024RCX5	CDKN1A	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P39689|ensembl:ENSMUSP00000156559	9606	Ensembl		P
UniProtKB	A0A024RCX5	CDKN1A	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q564P6|ensembl:ENSMUSP00000156559	9606	Ensembl		P
UniProtKB	A0A024RCX5	CDKN1A	involved_in	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P39689|ensembl:ENSMUSP00000156559	9606	Ensembl		P
UniProtKB	A0A024RCX5	CDKN1A	involved_in	GO:0034198	cellular response to amino acid starvation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P39689|ensembl:ENSMUSP00000156559	9606	Ensembl		P
UniProtKB	A0A024RD15	MAPK14	involved_in	GO:0038066	p38MAPK cascade	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR038784	9606	InterPro		P
UniProtKB	A0A024RD15	MAPK14	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P47811|ensembl:ENSMUSP00000004990	9606	Ensembl		P
UniProtKB	A0A024RD15	MAPK14	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P47811|ensembl:ENSMUSP00000004990	9606	Ensembl		P
UniProtKB	A0A024RD15	MAPK14	involved_in	GO:0038066	p38MAPK cascade	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P47811|ensembl:ENSMUSP00000004990	9606	Ensembl		P
UniProtKB	A0A024RD62	POLH	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001126|InterPro:IPR017961|InterPro:IPR036775	9606	InterPro		P
UniProtKB	A0A024RD62	POLH	involved_in	GO:0006301	postreplication repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JJN0|ensembl:ENSMUSP00000024749	9606	Ensembl		P
UniProtKB	A0A024RD62	POLH	involved_in	GO:0006290	pyrimidine dimer repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JJN0|ensembl:ENSMUSP00000024749	9606	Ensembl		P
UniProtKB	A0A024RD62	POLH	involved_in	GO:0006301	postreplication repair	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026809	9606	UniProt		P
UniProtKB	A0A024RD80	HSP90AB1	involved_in	GO:0034605	cellular response to heat	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11499|ensembl:ENSMUSP00000024739	9606	Ensembl		P
UniProtKB	A0A024RDQ8	RFC3	involved_in	GO:0000731	DNA synthesis involved in DNA repair	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00024925	9606	UniProt		P
UniProtKB	A0A024RDR0	HMGB1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024RDR0	HMGB1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024RE06	LIG4	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012308|InterPro:IPR012309|InterPro:IPR012310|InterPro:IPR029710|InterPro:IPR036599	9606	InterPro		P
UniProtKB	A0A024RE06	LIG4	involved_in	GO:0051103	DNA ligation involved in DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029710	9606	InterPro		P
UniProtKB	A0A024RE06	LIG4	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A024RE06	LIG4	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A024RE06	LIG4	involved_in	GO:0006303	double-strand break repair via nonhomologous end joining	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BTF7|ensembl:ENSMUSP00000093130	9606	Ensembl		P
UniProtKB	A0A024RE06	LIG4	involved_in	GO:0006302	double-strand break repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BTF7|ensembl:ENSMUSP00000093130	9606	Ensembl		P
UniProtKB	A0A024RE06	LIG4	involved_in	GO:0006281	DNA repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BTF7|ensembl:ENSMUSP00000093130	9606	Ensembl		P
